user_id,timestamp,file_name,action
user2,2025-09-18 22:03:43.586900,fileA.txt,read
user2,2025-09-19 19:00:43.586909,fileA.txt,read
user1,2025-09-18 05:49:43.586919,fileB.txt,read
user2,2025-09-15 07:46:43.586927,fileB.txt,write
user3,2025-09-21 20:01:43.586937,fileC.doc,read
user2,2025-09-18 20:16:43.586947,fileB.txt,delete
user1,2025-09-19 08:38:43.586957,fileA.txt,read
user4,2025-09-16 18:50:43.586966,fileC.doc,write
user2,2025-09-16 12:24:43.586975,fileC.doc,delete
user4,2025-09-17 12:24:43.586984,fileB.txt,delete
user3,2025-09-19 13:55:43.586992,fileB.txt,read
user2,2025-09-19 17:22:43.587002,fileB.txt,write
user1,2025-09-15 23:11:43.587010,fileC.doc,read
user2,2025-09-19 04:49:43.587020,fileC.doc,write
user4,2025-09-16 12:30:43.587029,fileA.txt,write
user4,2025-09-15 00:42:43.587038,fileC.doc,read
user3,2025-09-16 20:46:43.587047,fileB.txt,write
user3,2025-09-18 04:51:43.587056,fileB.txt,delete
user4,2025-09-17 14:51:43.587064,fileB.txt,write
user4,2025-09-21 14:18:43.587076,fileC.doc,read
user2,2025-09-19 07:34:43.587085,fileC.doc,read
user2,2025-09-19 09:27:43.587093,fileA.txt,write
user4,2025-09-19 04:33:43.587103,fileB.txt,read
user3,2025-09-15 10:55:43.587111,fileC.doc,delete
user3,2025-09-20 10:16:43.587120,fileC.doc,delete
user3,2025-09-20 21:56:43.587129,fileB.txt,read
user2,2025-09-15 22:19:43.587138,fileC.doc,delete
user1,2025-09-19 06:40:43.587148,fileB.txt,delete
user3,2025-09-15 19:58:43.587157,fileC.doc,write
user4,2025-09-15 05:41:43.587166,fileB.txt,write
user1,2025-09-15 01:59:43.587174,fileA.txt,read
user3,2025-09-15 02:16:43.587186,fileB.txt,delete
user4,2025-09-17 19:18:43.587195,fileB.txt,write
user3,2025-09-17 23:36:43.587205,fileC.doc,delete
user4,2025-09-16 02:31:43.587214,fileB.txt,read
user1,2025-09-19 19:02:43.587223,fileB.txt,read
user3,2025-09-15 13:27:43.587232,fileA.txt,read
user4,2025-09-19 23:08:43.587240,fileC.doc,write
user4,2025-09-21 10:50:43.587250,fileC.doc,read
user1,2025-09-16 18:00:43.587259,fileB.txt,write
user3,2025-09-18 03:15:43.587269,fileB.txt,read
user4,2025-09-15 12:12:43.587278,fileB.txt,delete
user3,2025-09-15 05:37:43.587288,fileC.doc,delete
user2,2025-09-21 11:35:43.587297,fileB.txt,delete
user2,2025-09-19 01:23:43.587306,fileB.txt,delete
user4,2025-09-21 17:03:43.587315,fileB.txt,read
user3,2025-09-21 11:54:43.587324,fileB.txt,write
user3,2025-09-18 19:55:43.587335,fileA.txt,delete
user4,2025-09-15 08:44:43.587345,fileC.doc,read
user2,2025-09-19 21:29:43.587354,fileC.doc,write
user3,2025-09-20 22:35:43.587364,fileB.txt,delete
user1,2025-09-21 00:12:43.587385,fileB.txt,delete
user2,2025-09-20 12:56:43.587395,fileC.doc,write
user4,2025-09-18 11:39:43.587404,fileA.txt,delete
user2,2025-09-15 23:32:43.587413,fileC.doc,read
user3,2025-09-19 10:48:43.587423,fileA.txt,delete
user4,2025-09-16 18:08:43.587433,fileA.txt,read
user4,2025-09-15 07:00:43.587442,fileC.doc,write
user1,2025-09-16 05:03:43.587455,fileB.txt,write
user2,2025-09-20 12:37:43.587464,fileA.txt,write
user2,2025-09-21 20:29:43.587473,fileB.txt,read
user4,2025-09-16 05:41:43.587482,fileA.txt,read
user3,2025-09-20 11:26:43.587491,fileC.doc,read
user2,2025-09-19 06:41:43.587502,fileB.txt,write
user1,2025-09-20 17:21:43.587512,fileB.txt,read
user2,2025-09-18 12:27:43.587521,fileA.txt,write
user2,2025-09-16 00:41:43.587531,fileB.txt,write
user4,2025-09-20 20:40:43.587540,fileC.doc,read
user4,2025-09-15 01:34:43.587556,fileC.doc,delete
user4,2025-09-16 21:15:43.587566,fileC.doc,write
user3,2025-09-16 00:06:43.587575,fileB.txt,delete
user2,2025-09-19 16:26:43.587586,fileB.txt,write
user1,2025-09-16 03:59:43.587597,fileB.txt,delete
user2,2025-09-21 14:46:43.587607,fileB.txt,delete
user4,2025-09-17 14:28:43.587617,fileA.txt,read
user1,2025-09-17 08:06:43.587628,fileC.doc,read
user1,2025-09-21 15:37:43.587638,fileA.txt,write
user3,2025-09-20 08:09:43.587648,fileA.txt,write
user2,2025-09-17 23:03:43.587657,fileB.txt,delete
user4,2025-09-20 13:38:43.587666,fileC.doc,write
user3,2025-09-21 00:38:43.587675,fileA.txt,read
user4,2025-09-16 17:55:43.587684,fileB.txt,write
user2,2025-09-17 09:54:43.587694,fileB.txt,write
user3,2025-09-18 09:50:43.587704,fileB.txt,delete
user3,2025-09-18 06:20:43.587713,fileB.txt,write
user1,2025-09-19 17:32:43.587721,fileA.txt,write
user3,2025-09-18 04:34:43.587729,fileB.txt,write
user1,2025-09-20 21:01:43.587737,fileC.doc,write
user2,2025-09-15 19:28:43.587746,fileA.txt,write
user3,2025-09-21 18:09:43.587754,fileC.doc,write
user2,2025-09-15 12:27:43.587761,fileA.txt,delete
user4,2025-09-18 14:33:43.587770,fileA.txt,delete
user1,2025-09-16 23:06:43.587778,fileA.txt,delete
user4,2025-09-19 19:36:43.587786,fileA.txt,write
user2,2025-09-18 09:03:43.587793,fileA.txt,read
user3,2025-09-21 13:46:43.587801,fileA.txt,delete
user1,2025-09-21 14:51:43.587809,fileC.doc,write
user1,2025-09-21 05:06:43.587817,fileA.txt,write
user4,2025-09-16 12:45:43.587825,fileC.doc,read
user4,2025-09-21 11:34:43.587833,fileB.txt,delete
user1,2025-09-16 01:42:43.587841,fileB.txt,delete
user4,2025-09-20 23:00:43.587848,fileB.txt,write
user3,2025-09-17 05:09:43.587856,fileC.doc,delete
user3,2025-09-17 11:04:43.587865,fileB.txt,delete
user3,2025-09-18 08:49:43.587873,fileC.doc,delete
user4,2025-09-21 17:31:43.587881,fileB.txt,write
user2,2025-09-20 08:23:43.587888,fileB.txt,write
user3,2025-09-20 09:35:43.587896,fileB.txt,read
user4,2025-09-21 06:44:43.587903,fileB.txt,delete
user1,2025-09-19 00:09:43.587911,fileC.doc,read
user3,2025-09-19 08:59:43.587919,fileB.txt,read
user3,2025-09-20 14:56:43.587928,fileA.txt,delete
user3,2025-09-18 02:18:43.587936,fileC.doc,delete
user3,2025-09-20 12:36:43.587957,fileC.doc,write
user3,2025-09-19 00:43:43.587965,fileA.txt,write
user3,2025-09-16 06:28:43.587973,fileC.doc,read
user4,2025-09-20 09:24:43.587981,fileB.txt,write
user4,2025-09-19 23:31:43.587989,fileB.txt,delete
user3,2025-09-19 01:58:43.587999,fileA.txt,delete
user3,2025-09-16 16:18:43.588006,fileC.doc,read
user4,2025-09-17 05:07:43.588013,fileA.txt,read
user1,2025-09-19 07:37:43.588020,fileC.doc,write
user1,2025-09-21 18:00:43.588028,fileB.txt,delete
user4,2025-09-20 05:00:43.588035,fileA.txt,delete
user3,2025-09-19 11:52:43.588043,fileC.doc,write
user3,2025-09-20 08:46:43.588051,fileA.txt,read
user4,2025-09-19 11:52:43.588058,fileC.doc,read
user4,2025-09-15 04:00:43.588068,fileA.txt,delete
user3,2025-09-18 17:13:43.588075,fileA.txt,delete
user2,2025-09-21 09:07:43.588083,fileC.doc,delete
user1,2025-09-19 06:22:43.588091,fileC.doc,read
user3,2025-09-19 10:59:43.588099,fileA.txt,write
user2,2025-09-20 19:02:43.588107,fileA.txt,read
user1,2025-09-20 02:13:43.588116,fileB.txt,read
user4,2025-09-20 17:32:43.588124,fileC.doc,delete
user1,2025-09-15 22:36:43.588131,fileA.txt,read
user1,2025-09-18 08:52:43.588143,fileC.doc,write
user1,2025-09-20 03:08:43.588151,fileA.txt,delete
user2,2025-09-16 03:27:43.588159,fileC.doc,read
user3,2025-09-16 03:53:43.588166,fileC.doc,read
user2,2025-09-18 02:24:43.588173,fileA.txt,write
user4,2025-09-19 20:23:43.588181,fileA.txt,write
user4,2025-09-18 04:51:43.588189,fileA.txt,write
user1,2025-09-18 10:57:43.588196,fileB.txt,delete
user1,2025-09-17 20:01:43.588205,fileA.txt,read
user3,2025-09-18 15:57:43.588213,fileB.txt,write
user4,2025-09-19 14:31:43.588221,fileA.txt,write
user2,2025-09-15 00:42:43.588230,fileA.txt,delete
user2,2025-09-15 07:42:43.588237,fileC.doc,read
user1,2025-09-15 06:27:43.588245,fileC.doc,write
user1,2025-09-16 09:05:43.588252,fileC.doc,delete
user4,2025-09-21 13:44:43.588260,fileA.txt,delete
user4,2025-09-17 22:13:43.588267,fileA.txt,delete
user2,2025-09-16 17:41:43.588275,fileC.doc,delete
user3,2025-09-19 12:04:43.588286,fileB.txt,write
user4,2025-09-20 17:24:43.588295,fileA.txt,read
user4,2025-09-15 19:41:43.588303,fileC.doc,delete
user2,2025-09-21 08:37:43.588311,fileB.txt,delete
user2,2025-09-18 08:12:43.588319,fileB.txt,write
user2,2025-09-18 17:46:43.588327,fileC.doc,delete
user3,2025-09-18 14:51:43.588334,fileB.txt,delete
user2,2025-09-20 14:48:43.588342,fileA.txt,read
user2,2025-09-18 01:32:43.588349,fileA.txt,read
user4,2025-09-17 23:39:43.588357,fileB.txt,write
user4,2025-09-16 00:21:43.588365,fileB.txt,delete
user3,2025-09-15 12:30:43.588373,fileB.txt,write
user4,2025-09-21 20:07:43.588380,fileC.doc,write
user1,2025-09-21 09:36:43.588388,fileB.txt,read
user3,2025-09-17 03:21:43.588395,fileC.doc,read
user1,2025-09-16 23:51:43.588403,fileB.txt,read
user2,2025-09-21 17:20:43.588410,fileB.txt,write
user4,2025-09-21 05:36:43.588417,fileA.txt,write
user1,2025-09-18 00:08:43.588425,fileC.doc,read
user4,2025-09-19 04:00:43.588433,fileC.doc,write
user4,2025-09-19 02:29:43.588441,fileA.txt,delete
user1,2025-09-21 20:51:43.588449,fileA.txt,write
user4,2025-09-16 14:25:43.588457,fileA.txt,read
user4,2025-09-16 20:54:43.588465,fileA.txt,delete
user1,2025-09-17 18:02:43.588473,fileC.doc,read
user1,2025-09-15 21:35:43.588481,fileA.txt,write
user2,2025-09-20 16:03:43.588489,fileA.txt,write
user1,2025-09-20 02:55:43.588497,fileA.txt,write
user4,2025-09-19 22:45:43.588504,fileB.txt,delete
user1,2025-09-19 02:03:43.588512,fileB.txt,delete
user1,2025-09-21 00:35:43.588520,fileC.doc,delete
user3,2025-09-15 06:08:43.588527,fileB.txt,read
user2,2025-09-19 20:35:43.588535,fileB.txt,read
user4,2025-09-18 06:56:43.588547,fileC.doc,read
user1,2025-09-17 21:27:43.588555,fileB.txt,read
user4,2025-09-18 23:38:43.588562,fileB.txt,read
user3,2025-09-21 11:57:43.588570,fileB.txt,write
user4,2025-09-21 02:47:43.588578,fileA.txt,delete
user1,2025-09-21 11:03:43.588585,fileA.txt,read
user2,2025-09-16 06:57:43.588593,fileA.txt,read
user1,2025-09-20 16:22:43.588601,fileC.doc,write
user3,2025-09-17 17:43:43.588609,fileC.doc,delete
user4,2025-09-17 14:12:43.588616,fileA.txt,delete
user2,2025-09-18 13:29:43.588624,fileB.txt,read
user2,2025-09-19 06:11:43.588631,fileB.txt,write
user4,2025-09-15 13:35:43.588639,fileA.txt,delete
user1,2025-09-16 15:59:43.588647,fileB.txt,read
user2,2025-09-20 18:28:43.588655,fileB.txt,read
user3,2025-09-16 21:19:43.588663,fileB.txt,read
user3,2025-09-17 07:28:43.588671,fileA.txt,write
user4,2025-09-18 22:36:43.588679,fileB.txt,delete
user4,2025-09-18 17:37:43.588687,fileC.doc,delete
user3,2025-09-21 15:13:43.588694,fileC.doc,delete
user4,2025-09-19 20:32:43.588703,fileC.doc,delete
user4,2025-09-19 23:27:43.588710,fileC.doc,write
user2,2025-09-17 02:26:43.588718,fileC.doc,read
user1,2025-09-15 11:44:43.588726,fileB.txt,delete
user4,2025-09-21 17:22:43.588735,fileA.txt,write
user1,2025-09-18 23:16:43.588742,fileB.txt,delete
user3,2025-09-19 05:15:43.588751,fileB.txt,delete
user3,2025-09-19 13:43:43.588759,fileA.txt,delete
user3,2025-09-19 05:09:43.588767,fileA.txt,delete
user3,2025-09-21 20:03:43.588775,fileB.txt,delete
user3,2025-09-16 01:40:43.588785,fileC.doc,write
user1,2025-09-17 00:29:43.588792,fileA.txt,write
user4,2025-09-19 02:26:43.588800,fileA.txt,write
user2,2025-09-17 15:15:43.588808,fileB.txt,read
user2,2025-09-16 15:36:43.588819,fileC.doc,read
user1,2025-09-15 11:08:43.588827,fileC.doc,write
user2,2025-09-19 07:58:43.588838,fileB.txt,read
user1,2025-09-15 02:04:43.588845,fileC.doc,write
user2,2025-09-19 08:33:43.588853,fileA.txt,read
user3,2025-09-16 11:11:43.588861,fileA.txt,read
user1,2025-09-18 18:08:43.588869,fileC.doc,read
user2,2025-09-21 22:47:43.588877,fileB.txt,delete
user2,2025-09-20 14:30:43.588885,fileA.txt,delete
user3,2025-09-15 09:09:43.588893,fileC.doc,delete
user1,2025-09-18 20:11:43.588900,fileA.txt,write
user4,2025-09-17 00:29:43.588907,fileA.txt,read
user4,2025-09-21 00:58:43.588915,fileB.txt,read
user1,2025-09-20 09:27:43.588923,fileB.txt,read
user3,2025-09-17 15:11:43.588931,fileB.txt,read
user1,2025-09-20 03:42:43.588938,fileA.txt,delete
user3,2025-09-21 06:58:43.588946,fileC.doc,read
user1,2025-09-18 22:47:43.588954,fileB.txt,write
user2,2025-09-17 06:24:43.588962,fileC.doc,read
user3,2025-09-20 18:21:43.588970,fileA.txt,delete
user4,2025-09-16 15:44:43.588979,fileB.txt,delete
user2,2025-09-21 04:56:43.588987,fileA.txt,delete
user3,2025-09-21 08:39:43.588994,fileA.txt,delete
user3,2025-09-20 08:53:43.589002,fileA.txt,read
user3,2025-09-19 08:32:43.589010,fileC.doc,read
user2,2025-09-20 04:04:43.589018,fileA.txt,delete
user2,2025-09-21 21:33:43.589025,fileC.doc,write
user1,2025-09-18 18:14:43.589033,fileB.txt,delete
user2,2025-09-16 07:27:43.589041,fileA.txt,write
user3,2025-09-16 03:41:43.589049,fileA.txt,write
user2,2025-09-20 09:40:43.589056,fileC.doc,write
user4,2025-09-15 07:49:43.589066,fileB.txt,read
user3,2025-09-15 04:49:43.589073,fileA.txt,write
user4,2025-09-17 10:13:43.589082,fileA.txt,delete
user2,2025-09-18 12:08:43.589089,fileC.doc,write
user4,2025-09-20 21:49:43.589097,fileA.txt,write
user1,2025-09-21 13:48:43.589105,fileA.txt,delete
user2,2025-09-16 15:15:43.589113,fileB.txt,delete
user2,2025-09-21 22:02:43.589121,fileC.doc,write
user2,2025-09-18 06:00:43.589129,fileA.txt,read
user1,2025-09-18 08:51:43.589137,fileC.doc,write
user2,2025-09-20 23:18:43.589145,fileC.doc,write
user4,2025-09-19 03:27:43.589154,fileC.doc,delete
user4,2025-09-16 02:35:43.589162,fileA.txt,read
user1,2025-09-15 11:30:43.589170,fileB.txt,delete
user2,2025-09-19 06:59:43.589178,fileC.doc,read
user3,2025-09-21 11:27:43.589187,fileA.txt,delete
user3,2025-09-18 03:13:43.589194,fileC.doc,write
user1,2025-09-16 04:34:43.589201,fileA.txt,delete
user1,2025-09-18 11:20:43.589209,fileB.txt,read
user1,2025-09-19 02:57:43.589216,fileB.txt,read
user2,2025-09-15 00:17:43.589224,fileC.doc,write
user1,2025-09-18 21:02:43.589231,fileB.txt,delete
user1,2025-09-17 12:25:43.589239,fileB.txt,delete
user4,2025-09-20 21:42:43.589247,fileC.doc,write
user4,2025-09-15 00:43:43.589254,fileB.txt,delete
user2,2025-09-16 19:33:43.589262,fileA.txt,write
user1,2025-09-21 05:59:43.589270,fileB.txt,read
user1,2025-09-17 20:29:43.589277,fileB.txt,write
user3,2025-09-17 15:06:43.589285,fileC.doc,delete
user2,2025-09-15 12:46:43.589292,fileB.txt,read
user1,2025-09-16 16:11:43.589300,fileB.txt,write
user1,2025-09-17 06:42:43.589307,fileA.txt,delete
user4,2025-09-17 12:52:43.589315,fileB.txt,read
user2,2025-09-19 16:35:43.589323,fileB.txt,delete
user3,2025-09-17 23:50:43.589330,fileA.txt,write
user4,2025-09-16 13:51:43.589338,fileC.doc,write
user2,2025-09-20 21:09:43.589346,fileB.txt,read
user1,2025-09-19 00:47:43.589354,fileB.txt,delete
user3,2025-09-20 03:15:43.589362,fileC.doc,read
user1,2025-09-19 15:20:43.589371,fileA.txt,write
user3,2025-09-20 17:23:43.589379,fileB.txt,delete
user1,2025-09-15 10:18:43.589386,fileA.txt,delete
user3,2025-09-21 04:38:43.589393,fileB.txt,read
user1,2025-09-19 09:14:43.589401,fileB.txt,write
user4,2025-09-16 04:14:43.589409,fileC.doc,delete
user4,2025-09-15 00:22:43.589416,fileC.doc,delete
user4,2025-09-18 18:21:43.589424,fileB.txt,read
user3,2025-09-15 05:29:43.589432,fileB.txt,write
user1,2025-09-16 14:18:43.589440,fileA.txt,read
user3,2025-09-19 11:23:43.589447,fileB.txt,read
user4,2025-09-16 02:58:43.589455,fileC.doc,read
user4,2025-09-18 17:07:43.589462,fileA.txt,write
user1,2025-09-17 03:37:43.589470,fileC.doc,write
user4,2025-09-19 23:26:43.589478,fileB.txt,read
user1,2025-09-17 21:53:43.589486,fileC.doc,delete
user2,2025-09-17 23:35:43.589496,fileA.txt,read
user4,2025-09-19 02:57:43.589504,fileA.txt,write
user2,2025-09-17 07:47:43.589512,fileA.txt,write
user3,2025-09-16 01:33:43.589520,fileC.doc,write
user2,2025-09-15 18:30:43.589528,fileC.doc,delete
user4,2025-09-20 21:36:43.589536,fileA.txt,write
user2,2025-09-21 20:33:43.589544,fileC.doc,delete
user2,2025-09-19 08:44:43.589552,fileA.txt,delete
user1,2025-09-15 08:58:43.589560,fileB.txt,delete
user4,2025-09-19 11:40:43.589567,fileC.doc,write
user4,2025-09-19 03:50:43.589575,fileC.doc,read
user2,2025-09-16 11:12:43.589583,fileC.doc,read
user2,2025-09-15 13:43:43.589591,fileC.doc,delete
user4,2025-09-17 02:36:43.589598,fileC.doc,write
user4,2025-09-17 23:46:43.589605,fileA.txt,read
user2,2025-09-20 13:51:43.589614,fileC.doc,delete
user1,2025-09-16 22:14:43.589622,fileC.doc,delete
user3,2025-09-19 13:23:43.589630,fileB.txt,read
user2,2025-09-19 07:59:43.589638,fileA.txt,delete
user4,2025-09-16 01:59:43.589645,fileC.doc,delete
user1,2025-09-16 04:35:43.589653,fileA.txt,read
user3,2025-09-16 17:06:43.589660,fileA.txt,write
user4,2025-09-16 20:33:43.589668,fileA.txt,read
user3,2025-09-20 03:27:43.589675,fileC.doc,delete
user1,2025-09-20 20:23:43.589683,fileC.doc,write
user3,2025-09-20 08:12:43.589691,fileC.doc,delete
user2,2025-09-15 19:05:43.589699,fileB.txt,read
user4,2025-09-18 03:47:43.589706,fileC.doc,write
user2,2025-09-20 14:24:43.589714,fileC.doc,delete
user1,2025-09-16 22:49:43.589722,fileA.txt,read
user2,2025-09-16 06:35:43.589729,fileB.txt,delete
user3,2025-09-18 02:57:43.589737,fileA.txt,read
user2,2025-09-16 18:43:43.589745,fileC.doc,write
user1,2025-09-20 16:21:43.589753,fileC.doc,read
user1,2025-09-17 08:59:43.589766,fileA.txt,write
user1,2025-09-17 02:31:43.589773,fileC.doc,read
user1,2025-09-18 15:20:43.589781,fileC.doc,write
user3,2025-09-18 09:49:43.589789,fileA.txt,write
user1,2025-09-17 23:55:43.589797,fileA.txt,read
user1,2025-09-16 01:42:43.589805,fileA.txt,read
user1,2025-09-18 23:26:43.589813,fileA.txt,delete
user1,2025-09-17 19:23:43.589822,fileA.txt,delete
user2,2025-09-17 09:40:43.589830,fileA.txt,read
user3,2025-09-19 11:13:43.589838,fileB.txt,write
user2,2025-09-19 00:38:43.589845,fileB.txt,read
user3,2025-09-18 17:52:43.589853,fileA.txt,read
user4,2025-09-18 07:37:43.589860,fileC.doc,write
user4,2025-09-21 01:33:43.589868,fileA.txt,write
user3,2025-09-15 13:46:43.589878,fileB.txt,write
user1,2025-09-19 15:40:43.589886,fileA.txt,read
user1,2025-09-17 04:43:43.589893,fileA.txt,write
user2,2025-09-16 04:52:43.589902,fileA.txt,delete
user2,2025-09-20 01:58:43.589910,fileC.doc,read
user3,2025-09-20 13:03:43.589917,fileB.txt,delete
user3,2025-09-17 01:39:43.589925,fileA.txt,delete
user1,2025-09-18 04:55:43.589933,fileA.txt,read
user1,2025-09-20 16:34:43.589940,fileB.txt,read
user1,2025-09-18 14:50:43.589955,fileB.txt,delete
user4,2025-09-16 07:53:43.589963,fileA.txt,write
user4,2025-09-20 20:33:43.589970,fileC.doc,delete
user3,2025-09-21 00:57:43.589977,fileA.txt,delete
user3,2025-09-20 15:49:43.589985,fileA.txt,read
user2,2025-09-17 12:56:43.589993,fileC.doc,delete
user3,2025-09-17 05:08:43.590001,fileA.txt,read
user2,2025-09-16 08:54:43.590009,fileC.doc,write
user4,2025-09-16 14:52:43.590016,fileB.txt,read
user2,2025-09-21 15:16:43.590029,fileB.txt,read
user2,2025-09-19 11:01:43.590042,fileB.txt,delete
user2,2025-09-18 02:50:43.590050,fileB.txt,write
user4,2025-09-21 12:44:43.590058,fileC.doc,read
user3,2025-09-20 07:15:43.590066,fileC.doc,delete
user3,2025-09-15 00:56:43.590074,fileA.txt,delete
user3,2025-09-18 23:23:43.590082,fileA.txt,read
user1,2025-09-19 12:45:43.590089,fileC.doc,delete
user4,2025-09-20 03:29:43.590096,fileA.txt,read
user4,2025-09-15 01:31:43.590105,fileB.txt,delete
user4,2025-09-17 23:12:43.590112,fileB.txt,read
user2,2025-09-17 23:51:43.590119,fileC.doc,write
user3,2025-09-19 05:31:43.590127,fileA.txt,delete
user3,2025-09-16 00:22:43.590135,fileA.txt,read
user2,2025-09-18 03:06:43.590144,fileC.doc,delete
user3,2025-09-16 01:29:43.590153,fileC.doc,read
user3,2025-09-20 10:13:43.590160,fileB.txt,delete
user1,2025-09-16 21:10:43.590168,fileA.txt,write
user3,2025-09-15 22:03:43.590176,fileC.doc,read
user3,2025-09-17 07:21:43.590183,fileC.doc,write
user2,2025-09-17 04:12:43.590191,fileC.doc,write
user3,2025-09-15 04:03:43.590198,fileC.doc,read
user1,2025-09-19 12:58:43.590206,fileA.txt,read
user4,2025-09-20 04:35:43.590214,fileA.txt,write
user2,2025-09-18 11:32:43.590222,fileC.doc,delete
user1,2025-09-19 16:54:43.590229,fileC.doc,read
user1,2025-09-20 15:22:43.590237,fileC.doc,delete
user1,2025-09-19 21:22:43.590245,fileC.doc,read
user1,2025-09-16 03:35:43.590253,fileA.txt,write
user2,2025-09-19 11:16:43.590260,fileC.doc,delete
user1,2025-09-20 09:58:43.590268,fileA.txt,read
user2,2025-09-20 16:18:43.590276,fileB.txt,delete
user4,2025-09-21 07:39:43.590284,fileC.doc,delete
user3,2025-09-18 06:49:43.590292,fileB.txt,read
user3,2025-09-18 19:55:43.590300,fileA.txt,read
user4,2025-09-17 08:08:43.590307,fileB.txt,write
user3,2025-09-15 12:47:43.590314,fileB.txt,delete
user3,2025-09-16 09:38:43.590322,fileB.txt,read
user2,2025-09-21 15:52:43.590332,fileA.txt,delete
user4,2025-09-20 15:38:43.590340,fileA.txt,delete
user3,2025-09-20 17:44:43.590348,fileC.doc,delete
user3,2025-09-21 03:03:43.590355,fileC.doc,write
user1,2025-09-21 03:21:43.590364,fileB.txt,delete
user3,2025-09-17 05:55:43.590371,fileC.doc,read
user4,2025-09-16 23:30:43.590379,fileA.txt,write
user1,2025-09-21 20:12:43.590387,fileB.txt,write
user3,2025-09-20 16:03:43.590395,fileC.doc,write
user3,2025-09-17 12:46:43.590403,fileA.txt,delete
user3,2025-09-21 01:48:43.590411,fileC.doc,read
user1,2025-09-21 07:41:43.590419,fileB.txt,write
user1,2025-09-20 10:57:43.590427,fileA.txt,read
user3,2025-09-18 19:28:43.590435,fileB.txt,delete
user2,2025-09-17 15:16:43.590443,fileB.txt,read
user1,2025-09-19 10:18:43.590451,fileC.doc,write
user4,2025-09-21 08:01:43.590459,fileB.txt,write
user4,2025-09-20 11:42:43.590467,fileC.doc,read
user4,2025-09-16 21:48:43.590475,fileA.txt,write
user4,2025-09-21 19:36:43.590483,fileA.txt,write
user3,2025-09-18 03:32:43.590491,fileB.txt,write
user2,2025-09-17 08:54:43.590499,fileC.doc,delete
user4,2025-09-20 17:30:43.590506,fileC.doc,write
user4,2025-09-21 04:11:43.590514,fileA.txt,read
user1,2025-09-17 16:09:43.590521,fileB.txt,read
user4,2025-09-18 18:30:43.590530,fileC.doc,read
user2,2025-09-20 16:36:43.590538,fileB.txt,delete
user4,2025-09-17 22:32:43.590546,fileB.txt,delete
user3,2025-09-17 03:36:43.590554,fileA.txt,write
user4,2025-09-19 12:51:43.590562,fileB.txt,read
user4,2025-09-20 22:21:43.590570,fileB.txt,write
user3,2025-09-19 01:17:43.590578,fileA.txt,read
user2,2025-09-21 16:42:43.590586,fileC.doc,read
user3,2025-09-18 13:28:43.590594,fileC.doc,read
user3,2025-09-17 11:35:43.590602,fileB.txt,write
user2,2025-09-19 11:06:43.590611,fileC.doc,read
